t_s,x,y,cross_track_mm,linear_speed_mps,angular_cmd_rps,path_yaw,target_yaw,yaw_error_rad,lqr_mode,k1,k2,e_y_raw_mm,e_y_rate_limited_mm,e_y_filtered_mm,e_theta_rad,omega_ff,omega_fb,omega_i,omega_before_limits,nearest_idx,lookahead_idx
1.389161,0.407946,2.142780,1.695832,0.050000,0.012279,-3.055732,-3.065062,0.009553,1.000000,4.800000,0.950000,1.695832,1.695832,1.675863,-0.018883,0.000000,0.009895,0.000000,0.012279,14,75
1.444725,0.403881,2.142278,1.847577,0.050000,0.010838,-3.055732,-3.065791,0.007260,1.000000,4.800000,0.950000,1.847577,1.847577,1.830406,-0.017320,0.000000,0.007668,0.000000,0.010838,16,77
1.500379,0.400166,2.141794,2.011094,0.050000,0.008621,-3.055732,-3.066726,0.005338,1.000000,4.800000,0.950000,2.011094,2.011094,1.993025,-0.016333,0.000000,0.005949,0.000000,0.008621,17,78
1.555966,0.397529,2.141406,2.171971,0.050000,0.006548,-3.055732,-3.067583,0.003816,1.000000,4.800000,0.950000,2.171971,2.171971,2.154076,-0.015667,0.000000,0.004544,0.000000,0.006548,18,79
1.611594,0.395182,2.140999,2.376108,0.050000,0.004909,-3.055732,-3.068653,0.002423,1.000000,4.800000,0.950000,2.376108,2.376108,2.353905,-0.015344,0.000000,0.003278,0.000000,0.004909,19,80
1.666980,0.393567,2.140645,2.590054,0.050000,0.003590,-3.055732,-3.069943,0.001003,1.000000,4.800000,0.950000,2.590054,2.590054,2.566439,-0.015214,0.000000,0.002135,0.000000,0.003590,19,80
1.722580,0.391808,2.140346,2.737324,0.050000,0.002439,-3.055732,-3.070651,-0.000481,1.000000,4.800000,0.950000,2.737324,2.737324,2.720235,-0.014438,0.000000,0.000659,0.000000,0.002439,20,81
1.778016,0.389313,2.140119,2.749608,0.050000,0.001129,-3.055732,-3.070677,-0.004285,1.000000,4.800000,0.950000,2.749608,2.749608,2.746671,-0.010660,0.000000,-0.003057,0.000000,0.001129,21,82
1.833630,0.384683,2.139773,2.697216,0.050000,-0.001670,-3.055732,-3.070525,-0.005913,1.000000,4.800000,0.950000,2.697216,2.697216,2.702161,-0.008880,0.000000,-0.004535,0.000000,-0.001670,22,83
1.889171,0.380359,2.139343,2.754696,0.050000,-0.003977,-3.055732,-3.070704,-0.006926,1.000000,4.800000,0.950000,2.754696,2.754696,2.749443,-0.008046,0.000000,-0.005553,0.000000,-0.003977,24,85
1.944702,0.377605,2.138960,2.900002,0.050000,-0.005403,-3.055732,-3.071475,-0.008386,1.000000,4.800000,0.950000,2.900002,2.900002,2.884946,-0.007357,0.000000,-0.006859,0.000000,-0.005403,25,86
2.000274,0.376324,2.138647,3.102073,0.050000,-0.006576,-3.055732,-3.072691,-0.010486,1.000000,4.800000,0.950000,3.102073,3.102073,3.080361,-0.006474,0.000000,-0.008636,0.000000,-0.006576,25,86
2.056001,0.373366,2.138362,3.132429,0.050000,-0.008067,-3.055732,-3.072855,-0.011270,1.000000,4.800000,0.950000,3.132429,3.132429,3.127222,-0.005853,0.000000,-0.009451,0.000000,-0.008067,26,87
2.111444,0.369611,2.138089,3.082452,0.050000,-0.009208,-3.055732,-3.072652,-0.010649,1.000000,4.800000,0.950000,3.082452,3.082452,3.086929,-0.006271,0.000000,-0.008860,0.000000,-0.009208,27,88
2.167063,0.366229,2.137770,3.110637,0.050000,-0.009233,-3.055732,-3.072844,-0.010069,1.000000,4.800000,0.950000,3.110637,3.110637,3.108266,-0.007044,0.000000,-0.008228,0.000000,-0.009233,28,89
2.222630,0.363976,2.137400,3.285476,0.050000,-0.008629,-3.055732,-3.073734,-0.010830,1.000000,4.800000,0.950000,3.285476,3.285476,3.267755,-0.007173,0.000000,-0.008871,0.000000,-0.008629,29,90
2.278216,0.362211,2.137092,3.441715,0.050000,-0.008652,-3.055732,-3.074465,-0.011762,1.000000,4.800000,0.950000,3.441715,3.441715,3.424319,-0.006971,0.000000,-0.009814,0.000000,-0.008652,30,91
2.333738,0.360179,2.136867,3.490899,0.050000,-0.009360,-3.055732,-3.074947,-0.010939,1.000000,4.800000,0.950000,3.490899,3.490899,3.484241,-0.008276,0.000000,-0.008862,0.000000,-0.009360,30,91
2.389338,0.356257,2.136602,3.419300,0.050000,-0.009204,-3.055732,-3.074341,-0.009170,1.000000,4.800000,0.950000,3.419300,3.419300,3.425794,-0.009439,0.000000,-0.007477,0.000000,-0.009204,32,93
2.444831,0.352252,2.136383,3.293241,0.050000,-0.008128,-3.055732,-3.073754,-0.008162,1.000000,4.800000,0.950000,3.293241,3.293241,3.306496,-0.009859,0.000000,-0.006505,0.000000,-0.008128,33,94
2.500461,0.349401,2.136272,3.159409,0.050000,-0.006924,-3.055732,-3.073007,-0.007019,1.000000,4.800000,0.950000,3.159409,3.159409,3.174118,-0.010256,0.000000,-0.005492,0.000000,-0.006924,34,95
2.555901,0.347646,2.136229,3.052600,0.050000,-0.005813,-3.055732,-3.072310,-0.005394,1.000000,4.800000,0.950000,3.052600,3.052600,3.064752,-0.011185,0.000000,-0.004085,0.000000,-0.005813,35,96
2.611572,0.345132,2.136094,2.970798,0.050000,-0.004539,-3.055732,-3.072090,-0.004075,1.000000,4.800000,0.950000,2.970798,2.970798,2.980193,-0.012282,0.000000,-0.002637,0.000000,-0.004539,35,96
2.667051,0.342318,2.135900,2.922853,0.050000,-0.003128,-3.055732,-3.071810,-0.002533,1.000000,4.800000,0.950000,2.922853,2.922853,2.928587,-0.013545,0.000000,-0.001189,0.000000,-0.003128,36,97
2.722650,0.339511,2.135644,2.937286,0.050000,-0.001666,-3.055732,-3.071873,-0.001481,1.000000,4.800000,0.950000,2.937286,2.937286,2.936416,-0.014660,0.000000,-0.000168,0.000000,-0.001666,37,98
2.778225,0.336799,2.135290,3.057091,0.050000,-0.000459,-3.055732,-3.072507,-0.001641,1.000000,4.800000,0.950000,3.057091,3.057091,3.045023,-0.015133,0.000000,-0.000239,0.000000,-0.000459,38,99
2.833796,0.334778,2.134954,3.218656,0.050000,-0.000079,-3.055732,-3.073301,-0.001285,1.000000,4.800000,0.950000,3.218656,3.218656,3.201293,-0.016284,0.000000,0.000104,0.000000,-0.000079,39,100
2.889172,0.331797,2.134588,3.328142,0.050000,0.000109,-3.055732,-3.073898,-0.001484,1.000000,4.800000,0.950000,3.328142,3.328142,3.315457,-0.016683,0.000000,-0.000066,0.000000,0.000109,40,101
2.944927,0.327994,2.134170,3.418437,0.050000,0.000042,-3.055732,-3.074475,-0.001861,1.000000,4.800000,0.950000,3.418437,3.418437,3.408139,-0.016883,0.000000,-0.000321,0.000000,0.000042,41,102
3.000383,0.323898,2.133672,3.563331,0.050000,-0.000191,-3.055732,-3.075071,-0.002456,1.000000,4.800000,0.945458,3.563331,3.563331,3.547811,-0.016883,0.000000,-0.001068,0.000000,-0.000191,43,104
3.055985,0.320921,2.133301,3.677733,0.050000,-0.000769,-3.055732,-3.075691,-0.002677,1.000000,4.800000,0.934350,3.677733,3.677733,3.664741,-0.017283,0.000000,-0.001443,0.000000,-0.000769,44,105
3.111605,0.318407,2.133016,3.746188,0.050000,-0.001296,-3.055732,-3.076346,-0.002527,1.000000,4.800000,0.927386,3.746188,3.746188,3.738043,-0.018086,0.000000,-0.001170,0.000000,-0.001296,44,105
3.166941,0.316728,2.132835,3.782155,0.050000,-0.001327,-3.055732,-3.076394,-0.001837,1.000000,4.800000,0.923614,3.782155,3.782155,3.777744,-0.018825,0.000000,-0.000746,0.000000,-0.001327,45,106
3.222480,0.315042,2.132652,3.820335,0.050000,-0.000984,-3.055732,-3.076455,-0.001398,1.000000,4.800000,0.919973,3.820335,3.820335,3.816076,-0.019325,0.000000,-0.000539,0.000000,-0.000984,46,107
3.278322,0.312487,2.132302,3.949494,0.050000,-0.000642,-3.055732,-3.077459,-0.002413,1.000000,4.800000,0.908566,3.949494,3.949494,3.936152,-0.019314,0.000000,-0.001345,0.000000,-0.000642,46,107
3.333679,0.309292,2.131879,4.097105,0.050000,-0.000999,-3.055732,-3.078298,-0.003668,1.000000,4.800000,0.894804,4.097105,4.097105,4.081010,-0.018898,0.000000,-0.002679,0.000000,-0.000999,47,108
3.389171,0.304936,2.131311,4.288987,0.050000,-0.002084,-3.055732,-3.079147,-0.004486,1.000000,4.800000,0.877022,4.288987,4.288987,4.268190,-0.018929,0.000000,-0.003886,0.000000,-0.002084,49,110
3.444866,0.301163,2.130855,4.420435,0.050000,-0.003399,-3.055732,-3.079970,-0.005312,1.000000,4.800000,0.864005,4.420435,4.420435,4.405210,-0.018926,0.000000,-0.004793,0.000000,-0.003399,50,111
3.500428,0.298528,2.130484,4.563312,0.050000,-0.004513,-3.055732,-3.080706,-0.005886,1.000000,4.800000,0.850487,4.563312,4.563312,4.547501,-0.019088,0.000000,-0.005594,0.000000,-0.004513,51,112
3.555973,0.296829,2.130276,4.625054,0.050000,-0.005395,-3.055732,-3.080866,-0.005289,1.000000,4.800000,0.843857,4.625054,4.625054,4.617299,-0.019845,0.000000,-0.005417,0.000000,-0.005395,52,113
3.611623,0.294089,2.129901,4.764008,0.050000,-0.005589,-3.055732,-3.081588,-0.005048,1.000000,4.800000,0.831313,4.764008,4.764008,4.749337,-0.020808,0.000000,-0.005499,0.000000,-0.005589,53,114
3.667010,0.290902,2.129319,5.070688,0.050000,-0.005574,-3.055732,-3.083285,-0.006055,1.000000,4.800000,0.803837,5.070688,5.070688,5.038553,-0.021498,0.000000,-0.006904,0.000000,-0.005574,54,115
3.722521,0.287856,2.128699,5.426719,0.050000,-0.006373,-3.055732,-3.085233,-0.007777,1.000000,4.800000,0.770649,5.426719,5.426719,5.387903,-0.021724,0.000000,-0.009121,0.000000,-0.006373,55,116
3.778174,0.285184,2.128222,5.673618,0.050000,-0.008201,-3.055732,-3.086524,-0.009178,1.000000,4.800000,0.746221,5.673618,5.673618,5.645047,-0.021615,0.000000,-0.010967,0.000000,-0.008201,56,117
3.833750,0.283083,2.127942,5.772366,0.050000,-0.010251,-3.055732,-3.087424,-0.011037,1.000000,4.800000,0.735335,5.772366,5.772366,5.759634,-0.020655,0.000000,-0.012458,0.000000,-0.010251,56,117
3.889278,0.280078,2.127536,5.918462,0.050000,-0.012005,-3.055732,-3.088231,-0.011922,1.000000,4.800000,0.721755,5.918462,5.918462,5.902580,-0.020577,0.000000,-0.013481,0.000000,-0.012005,57,118
3.944869,0.276646,2.127120,6.038489,0.050000,-0.013258,-3.055732,-3.088972,-0.012395,1.000000,4.800000,0.710135,6.038489,6.038489,6.024898,-0.020845,0.000000,-0.014116,0.000000,-0.013258,58,119
4.000399,0.273433,2.126815,6.067629,0.050000,-0.014034,-3.055732,-3.088631,-0.011913,1.000000,4.800000,0.706481,6.067629,6.067629,6.063356,-0.020986,0.000000,-0.014278,0.000000,-0.014034,60,121
4.055909,0.271176,2.126730,5.957936,0.050000,-0.014340,-3.055732,-3.088436,-0.011477,1.000000,4.800000,0.715495,5.957936,5.957936,5.968478,-0.021227,0.000000,-0.013461,0.000000,-0.014340,60,121
4.111449,0.268790,2.126616,5.867076,0.050000,-0.013872,-3.055732,-3.087830,-0.010390,1.000000,4.800000,0.724164,5.867076,5.867076,5.877216,-0.021708,0.000000,-0.012490,0.000000,-0.013872,61,122
4.167045,0.266472,2.126432,5.851851,0.050000,-0.012940,-3.055732,-3.087629,-0.009802,1.000000,4.800000,0.726333,5.851851,5.851851,5.854388,-0.022095,0.000000,-0.012053,0.000000,-0.012940,62,123
4.222659,0.264334,2.126293,5.806995,0.050000,-0.012211,-3.055732,-3.087237,-0.009341,1.000000,4.800000,0.730385,5.806995,5.806995,5.811734,-0.022164,0.000000,-0.011708,0.000000,-0.012211,63,124
4.278116,0.260598,2.126184,5.594931,0.050000,-0.011758,-3.055732,-3.086208,-0.008307,1.000000,4.800000,0.748922,5.594931,5.594931,5.616612,-0.022170,0.000000,-0.010356,0.000000,-0.011758,64,125
4.333799,0.256179,2.126139,5.261332,0.050000,-0.010816,-3.055732,-3.084613,-0.006712,1.000000,4.800000,0.779298,5.261332,5.261332,5.296860,-0.022170,0.000000,-0.008148,0.000000,-0.010816,65,126
4.389200,0.253534,2.126117,5.056182,0.050000,-0.009011,-3.055732,-3.083433,-0.004750,1.000000,4.800000,0.799876,5.056182,5.056182,5.080250,-0.022951,0.000000,-0.006027,0.000000,-0.009011,66,127
4.444927,0.252143,2.126146,4.908342,0.050000,-0.006832,-3.055732,-3.082387,-0.002811,1.000000,4.800000,0.814574,4.908342,4.908342,4.925532,-0.023844,0.000000,-0.004220,0.000000,-0.006832,67,128
4.500424,0.249858,2.126186,4.671824,0.050000,-0.004805,-3.055732,-3.081420,-0.000630,1.000000,4.800000,0.836267,4.671824,4.671824,4.697195,-0.025058,0.000000,-0.001591,0.000000,-0.004805,67,128
4.555995,0.246794,2.125959,4.635314,0.050000,-0.002446,-3.055732,-3.081230,0.000994,1.000000,4.800000,0.841557,4.635314,4.635314,4.641502,-0.026491,0.000000,0.000015,0.000000,-0.002446,68,129
4.611450,0.244506,2.125591,4.805803,0.050000,-0.000477,-3.055732,-3.082067,0.000971,1.000000,4.800000,0.827510,4.805803,4.805803,4.789373,-0.027307,0.000000,-0.000392,0.000000,-0.000477,69,130
4.667097,0.242069,2.125245,4.941601,0.050000,-0.000020,-3.055732,-3.082731,0.000749,1.000000,4.800000,0.814494,4.941601,4.941601,4.926378,-0.027748,0.000000,-0.001046,0.000000,-0.000020,70,131
4.722624,0.239605,2.125139,4.835794,0.050000,-0.000548,-3.055732,-3.082076,0.001074,1.000000,4.800000,0.822239,4.835794,4.835794,4.844852,-0.027419,0.000000,-0.000711,0.000000,-0.000548,71,132
4.778212,0.237175,2.124981,4.785459,0.050000,-0.000755,-3.055732,-3.081722,0.000432,1.000000,4.800000,0.827317,4.785459,4.785459,4.791399,-0.026422,0.000000,-0.001140,0.000000,-0.000755,72,133
4.833725,0.234809,2.124855,4.708275,0.050000,-0.001030,-3.055732,-3.081636,-0.000347,1.000000,4.800000,0.834424,4.708275,4.708275,4.716588,-0.025557,0.000000,-0.001314,0.000000,-0.001030,72,133
4.889292,0.231314,2.124883,4.380194,0.050000,-0.001258,-3.055732,-3.079502,0.001608,1.000000,4.800000,0.863186,4.380194,4.380194,4.413833,-0.025378,0.000000,0.000720,0.000000,-0.001258,74,135
4.944782,0.227570,2.124957,3.985112,0.050000,-0.000110,-3.055732,-3.077444,0.003597,1.000000,4.800000,0.899842,3.985112,3.985112,4.027984,-0.025310,0.000000,0.003440,0.000000,-0.000110,75,136
5.000407,0.224247,2.125008,3.649512,0.050000,0.002274,-3.055732,-3.075649,0.005523,1.000000,4.800000,0.932201,3.649512,3.649512,3.687360,-0.025440,0.000000,0.006016,0.000000,0.002274,76,137
5.056019,0.221827,2.124944,3.505697,0.050000,0.005031,-3.055732,-3.074804,0.006796,1.000000,4.800000,0.947733,3.505697,3.505697,3.523863,-0.025868,0.000000,0.007602,0.000000,0.005031,77,138
5.111565,0.219116,2.124889,3.328176,0.050000,0.007151,-3.055732,-3.073809,0.008179,1.000000,4.800000,0.950000,3.328176,3.328176,3.347744,-0.026257,0.000000,0.008875,0.000000,0.007151,78,139
5.166972,0.216552,2.124758,3.238845,0.050000,0.008624,-3.055732,-3.073573,0.008665,1.000000,4.800000,0.950000,3.238845,3.238845,3.249735,-0.026506,0.000000,0.009582,0.000000,0.008624,78,139
5.222599,0.214240,2.125246,2.554568,0.050000,0.009507,-3.055732,-3.069747,0.012612,1.000000,4.800000,0.950000,2.554568,2.554568,2.624085,-0.026627,0.000000,0.012700,0.000000,0.009507,79,140
5.278224,0.212060,2.125253,2.360480,0.050000,0.011624,-3.055732,-3.068624,0.013655,1.000000,4.800000,0.950000,2.360480,2.360480,2.386840,-0.026547,0.000000,0.013763,0.000000,0.011624,80,141
5.333630,0.209758,2.124946,2.468730,0.050000,0.013348,-3.055732,-3.069165,0.013125,1.000000,4.800000,0.950000,2.468730,2.468730,2.460541,-0.026559,0.000000,0.013420,0.000000,0.013348,81,142
5.389325,0.206419,2.124299,2.827279,0.050000,0.013748,-3.055732,-3.071148,0.011300,1.000000,4.800000,0.950000,2.827279,2.827279,2.790606,-0.026716,0.000000,0.011986,0.000000,0.013748,82,143
5.444882,0.202849,2.124246,2.574056,0.050000,0.012761,-3.055732,-3.069810,0.012596,1.000000,4.800000,0.950000,2.574056,2.574056,2.595711,-0.026675,0.000000,0.012882,0.000000,0.012761,83,144
5.500349,0.199793,2.124093,2.464233,0.050000,0.012632,-3.055732,-3.069214,0.012809,1.000000,4.800000,0.950000,2.464233,2.464233,2.477381,-0.026291,0.000000,0.013085,0.000000,0.012632,84,145
5.555918,0.197460,2.124113,2.243913,0.050000,0.012879,-3.055732,-3.067963,0.013014,1.000000,4.800000,0.950000,2.243913,2.243913,2.267260,-0.025245,0.000000,0.013100,0.000000,0.012879,85,146
5.611448,0.194913,2.124158,1.981013,0.050000,0.013064,-3.055732,-3.066503,0.012738,1.000000,4.800000,0.950000,1.981013,1.981013,2.009638,-0.023510,0.000000,0.012688,0.000000,0.013064,86,147
5.667114,0.192305,2.124166,1.749166,0.050000,0.012874,-3.055732,-3.065222,0.012194,1.000000,4.800000,0.950000,1.749166,1.749166,1.775213,-0.021684,0.000000,0.012078,0.000000,0.012874,87,148
5.722558,0.189751,2.124173,1.523271,0.050000,0.012354,-3.055732,-3.064112,0.012281,1.000000,4.800000,0.950000,1.523271,1.523271,1.548465,-0.020661,0.000000,0.012195,0.000000,0.012354,87,148
5.778122,0.187298,2.124184,1.302301,0.050000,0.012151,-3.055732,-3.062875,0.012980,1.000000,4.800000,0.950000,1.302301,1.302301,1.326917,-0.020123,0.000000,0.012748,0.000000,0.012151,88,149
5.833620,0.185254,2.124138,1.172566,0.050000,0.012470,-3.055732,-3.062129,0.012888,1.000000,4.800000,0.950000,1.172566,1.172566,1.188001,-0.019285,0.000000,0.012619,0.000000,0.012470,89,150
5.889192,0.182203,2.124041,1.007117,0.050000,0.012625,-3.055732,-3.061228,0.013342,1.000000,4.800000,0.950000,1.007117,1.007117,1.025206,-0.018838,0.000000,0.012975,0.000000,0.012625,90,151
5.944869,0.178618,2.123987,0.754136,0.050000,0.012869,-3.055732,-3.059860,0.013886,1.000000,4.800000,0.950000,0.754136,0.754136,0.781243,-0.018015,0.000000,0.013364,0.000000,0.012869,91,152
6.000269,0.175193,2.123919,0.527741,0.050000,0.013218,-3.055732,-3.058628,0.014091,1.000000,4.800000,0.950000,0.527741,0.527741,0.553092,-0.016987,0.000000,0.013483,0.000000,0.013218,92,153
6.055999,0.172703,2.123783,0.449788,0.050000,0.013451,-3.055732,-3.058193,0.013817,1.000000,4.800000,0.950000,0.449788,0.449788,0.460119,-0.016278,0.000000,0.013255,0.000000,0.013451,93,154
6.111508,0.170059,2.123599,0.406436,0.050000,0.013379,-3.055732,-3.057952,0.014297,1.000000,4.800000,0.950000,0.406436,0.406436,0.411804,-0.016517,0.000000,0.013714,0.000000,0.013379,94,155
6.166925,0.167792,2.123433,0.377358,0.050000,0.013567,-3.055732,-3.057785,0.014994,1.000000,4.800000,0.950000,0.377358,0.377358,0.380802,-0.017047,0.000000,0.014367,0.000000,0.013567,95,156
6.222484,0.165964,2.123240,0.412872,0.050000,0.014088,-3.055732,-3.058001,0.014505,1.000000,4.800000,0.950000,0.412872,0.412872,0.409665,-0.016774,0.000000,0.013969,0.000000,0.014088,95,156
6.278155,0.164192,2.123103,0.397093,0.050000,0.014123,-3.055732,-3.057899,0.013791,1.000000,4.800000,0.950000,0.397093,0.397093,0.398350,-0.015958,0.000000,0.013248,0.000000,0.014123,96,157
6.333701,0.162228,2.122966,0.365373,0.050000,0.013600,-3.055732,-3.057715,0.012627,1.000000,4.800000,0.950000,0.365373,0.365373,0.368671,-0.014610,0.000000,0.012110,0.000000,0.013600,97,158
6.389214,0.158475,2.122750,0.259489,0.050000,0.012592,-3.055732,-3.057146,0.011193,1.000000,4.800000,0.950000,0.259489,0.259489,0.270407,-0.012608,0.000000,0.010679,0.000000,0.012592,98,159
6.444856,0.154097,2.122488,0.144852,0.050000,0.011227,-3.055732,-3.056527,0.010717,1.000000,4.800000,0.950000,0.144852,0.144852,0.157407,-0.011513,0.000000,0.010182,0.000000,0.011227,99,160
6.500304,0.150428,2.122236,0.081483,0.050000,0.010316,-3.055732,-3.056174,0.010965,1.000000,4.800000,0.950000,0.081483,0.081483,0.089076,-0.011406,0.000000,0.010409,0.000000,0.010316,101,162
6.555926,0.148584,2.121969,0.189029,0.050000,0.010185,-3.055732,-3.056767,0.009949,1.000000,4.800000,0.950000,0.189029,0.189029,0.179034,-0.010985,0.000000,0.009576,0.000000,0.010185,101,162
6.611583,0.146369,2.121795,0.172210,0.050000,0.009788,-3.055732,-3.056671,0.009173,1.000000,4.800000,0.950000,0.172210,0.172210,0.172893,-0.010112,0.000000,0.008777,0.000000,0.009788,102,163
6.667171,0.143580,2.121746,-0.018179,0.050000,0.009094,-3.055732,-3.055633,0.009259,1.000000,4.800000,0.950000,-0.018179,-0.018179,0.000928,-0.009160,0.000000,0.008697,0.000000,0.009094,103,164
6.722723,0.140787,2.121725,-0.236751,0.050000,0.008712,-3.055732,-3.054444,0.009808,1.000000,4.800000,0.950000,-0.236751,-0.236751,-0.212983,-0.008520,0.000000,0.009116,0.000000,0.008712,104,165
6.778127,0.138716,2.121620,-0.309439,0.050000,0.008878,-3.055732,-3.054029,0.009690,1.000000,4.800000,0.950000,-0.309439,-0.309439,-0.299793,-0.007987,0.000000,0.009026,0.000000,0.008878,104,165
6.833755,0.137315,2.121535,-0.344567,0.050000,0.009002,-3.055732,-3.053852,0.008376,1.000000,4.800000,0.950000,-0.344567,-0.344567,-0.340090,-0.006497,0.000000,0.007804,0.000000,0.009002,105,166
6.889337,0.134078,2.121456,-0.544080,0.050000,0.008301,-3.055732,-3.052760,0.008452,1.000000,4.800000,0.950000,-0.544080,-0.544080,-0.523681,-0.005480,0.000000,0.007719,0.000000,0.008301,106,167
6.944832,0.129699,2.121463,-0.926401,0.050000,0.007806,-3.055732,-3.050633,0.010112,1.000000,4.800000,0.950000,-0.926401,-0.926401,-0.886129,-0.005013,0.000000,0.009016,0.000000,0.007806,107,168
7.000320,0.125850,2.121307,-1.101377,0.050000,0.008435,-3.055732,-3.049741,0.010672,1.000000,4.800000,0.950000,-1.101377,-1.101377,-1.079852,-0.004682,0.000000,0.009631,0.000000,0.008435,109,170
7.055909,0.124124,2.121051,-0.994011,0.050000,0.009287,-3.055732,-3.050274,0.009531,1.000000,4.800000,0.950000,-0.994011,-0.994011,-1.002596,-0.004073,0.000000,0.008682,0.000000,0.009287,109,170
7.111448,0.122290,2.120757,-0.858575,0.050000,0.009095,-3.055732,-3.051047,0.008696,1.000000,4.800000,0.950000,-0.858575,-0.858575,-0.872977,-0.004011,0.000000,0.008001,0.000000,0.009095,110,171
7.167042,0.119793,2.120533,-0.849314,0.059121,0.008393,-3.055732,-3.051110,0.009024,1.000000,4.800000,0.950000,-0.849314,-0.849314,-0.851680,-0.004402,0.000000,0.008270,0.000000,0.008393,111,172
