t_s,x,y,cross_track_mm,linear_speed_mps,angular_cmd_rps,path_yaw,target_yaw,yaw_error_rad,lqr_mode,k1,k2,e_y_raw_mm,e_y_rate_limited_mm,e_y_filtered_mm,e_theta_rad,omega_ff,omega_fb,omega_i,omega_before_limits,nearest_idx,lookahead_idx
2.167115,-0.552736,1.239655,-2.365195,0.050000,0.004214,0.871259,0.884246,0.004214,1.000000,4.800000,0.950000,-2.365195,-2.365195,-2.380574,0.008773,0.000000,0.003092,0.000000,0.004214,27,88
2.222515,-0.551123,1.241646,-2.317239,0.050000,0.003814,0.871259,0.883953,0.002198,1.000000,4.800000,0.950000,-2.317239,-2.317239,-2.323572,0.010495,0.000000,0.001183,0.000000,0.003814,28,89
2.278025,-0.549575,1.243336,-2.414173,0.050000,0.002145,0.871259,0.884432,0.002222,1.000000,4.800000,0.950000,-2.414173,-2.414173,-2.405113,0.010951,0.000000,0.001141,0.000000,0.002145,29,90
2.333607,-0.548316,1.244720,-2.485853,0.050000,0.001195,0.871259,0.884740,0.004040,1.000000,4.800000,0.950000,-2.485853,-2.485853,-2.477779,0.009441,0.000000,0.002924,0.000000,0.001195,30,91
2.389226,-0.546646,1.246779,-2.437519,0.050000,0.002048,0.871259,0.884671,0.003955,1.000000,4.800000,0.950000,-2.437519,-2.437519,-2.441545,0.009457,0.000000,0.002735,0.000000,0.002048,30,91
2.444795,-0.544606,1.249247,-2.409647,0.050000,0.002639,0.871259,0.884532,0.003583,1.000000,4.800000,0.950000,-2.409647,-2.409647,-2.412837,0.009691,0.000000,0.002375,0.000000,0.002639,31,92
2.500368,-0.542454,1.251715,-2.467410,0.050000,0.002600,0.871259,0.884649,0.003029,1.000000,4.800000,0.950000,-2.467410,-2.467410,-2.461952,0.010362,0.000000,0.001974,0.000000,0.002600,33,94
2.555990,-0.540746,1.253712,-2.488042,0.050000,0.002213,0.871259,0.884957,0.002570,1.000000,4.800000,0.950000,-2.488042,-2.488042,-2.485433,0.011128,0.000000,0.001359,0.000000,0.002213,33,94
2.611471,-0.538962,1.255608,-2.632617,0.050000,0.001617,0.871259,0.885721,0.003359,1.000000,4.800000,0.950000,-2.632617,-2.632617,-2.617898,0.011103,0.000000,0.002018,0.000000,0.001617,34,95
2.666924,-0.537164,1.256825,-3.224705,0.050000,0.001737,0.871259,0.888884,0.007658,1.000000,4.800000,0.950000,-3.224705,-3.224705,-3.164025,0.009967,0.000000,0.005718,0.000000,0.001737,35,96
2.722507,-0.535706,1.258155,-3.484456,0.050000,0.004167,0.871259,0.890196,0.009176,1.000000,4.800000,0.950000,-3.484456,-3.484456,-3.452412,0.009761,0.000000,0.007299,0.000000,0.004167,36,97
2.778123,-0.534674,1.260018,-3.074317,0.050000,0.006563,0.871259,0.888159,0.007619,1.000000,4.800000,0.950000,-3.074317,-3.074317,-3.112126,0.009281,0.000000,0.006121,0.000000,0.006563,36,97
2.833690,-0.534023,1.263263,-1.482639,0.050000,0.006785,0.871259,0.879406,-0.001714,1.000000,4.800000,0.950000,-1.482639,-1.482639,-1.645587,0.009860,0.000000,-0.001469,0.000000,0.006785,37,98
2.889213,-0.531793,1.266586,-1.049084,0.050000,0.001840,0.871259,0.876960,-0.005198,1.000000,4.800000,0.950000,-1.049084,-1.049084,-1.108735,0.010899,0.000000,-0.005033,0.000000,0.001840,39,100
2.944680,-0.528909,1.269370,-1.463500,0.050000,-0.003322,0.871259,0.879255,-0.004515,1.000000,4.800000,0.950000,-1.463500,-1.463500,-1.428024,0.012511,0.000000,-0.005031,0.000000,-0.003322,40,101
3.000238,-0.526320,1.271001,-2.394535,0.050000,-0.005415,0.871259,0.884335,-0.000298,1.000000,4.800000,0.950000,-2.394535,-2.394535,-2.297884,0.013375,0.000000,-0.001676,0.000000,-0.005415,41,102
3.055958,-0.525081,1.272694,-2.252132,0.050000,-0.003577,0.871259,0.883497,-0.001025,1.000000,4.800000,0.950000,-2.252132,-2.252132,-2.256707,0.013263,0.000000,-0.001768,0.000000,-0.003577,42,103
3.111512,-0.523680,1.274492,-2.167254,0.050000,-0.002105,0.871259,0.883183,-0.000865,1.000000,4.800000,0.950000,-2.167254,-2.167254,-2.176199,0.012790,0.000000,-0.001705,0.000000,-0.002105,42,103
3.166913,-0.522253,1.276296,-2.097492,0.050000,-0.001562,0.871259,0.882755,-0.000829,1.000000,4.800000,0.950000,-2.097492,-2.097492,-2.105363,0.012325,0.000000,-0.001603,0.000000,-0.001562,43,104
3.222597,-0.520672,1.278109,-2.138733,0.050000,-0.001475,0.871259,0.882943,-0.000097,1.000000,4.800000,0.950000,-2.138733,-2.138733,-2.135396,0.011781,0.000000,-0.000942,0.000000,-0.001475,44,105
3.278104,-0.518953,1.280093,-2.177747,0.050000,-0.001134,0.871259,0.883132,0.000418,1.000000,4.800000,0.950000,-2.177747,-2.177747,-2.173512,0.011455,0.000000,-0.000449,0.000000,-0.001134,45,106
3.333677,-0.517221,1.282156,-2.174162,0.050000,-0.000650,0.871259,0.883093,0.000520,1.000000,4.800000,0.950000,-2.174162,-2.174162,-2.174097,0.011313,0.000000,-0.000312,0.000000,-0.000650,46,107
3.389169,-0.515805,1.283812,-2.191152,0.050000,-0.000347,0.871259,0.883328,0.000933,1.000000,4.800000,0.950000,-2.191152,-2.191152,-2.189447,0.011137,0.000000,-0.000070,0.000000,-0.000347,46,107
3.444760,-0.513912,1.285977,-2.245631,0.050000,-0.000117,0.871259,0.883620,0.000030,1.000000,4.800000,0.950000,-2.245631,-2.245631,-2.240012,0.012331,0.000000,-0.000962,0.000000,-0.000117,47,108
3.500176,-0.511443,1.288597,-2.447810,0.050000,-0.000580,0.871259,0.884556,-0.000483,1.000000,4.800000,0.950000,-2.447810,-2.447810,-2.427030,0.013780,0.000000,-0.001441,0.000000,-0.000580,49,110
3.555771,-0.508758,1.291365,-2.720042,0.050000,-0.001196,0.871259,0.886103,0.000740,1.000000,4.800000,0.950000,-2.720042,-2.720042,-2.690741,0.014104,0.000000,-0.000484,0.000000,-0.001196,50,111
3.611463,-0.506920,1.293409,-2.810555,0.059508,-0.000890,0.871259,0.886576,0.002009,1.000000,4.800000,0.950000,-2.810555,-2.810555,-2.798574,0.013308,0.000000,0.000790,0.000000,-0.000890,51,112
3.667036,-0.505600,1.295187,-2.675783,0.066984,0.000192,0.871259,0.885779,0.002125,1.000000,4.800000,0.950000,-2.675783,-2.675783,-2.688062,0.012396,0.000000,0.001127,0.000000,0.000192,52,113
3.722522,-0.504547,1.296585,-2.580912,0.072869,0.000978,0.871259,0.885399,0.002689,1.000000,4.800000,0.950000,-2.580912,-2.580912,-2.591627,0.011451,0.000000,0.001561,0.000000,0.000978,52,113
3.778033,-0.503499,1.297849,-2.569648,0.077552,0.001491,0.871259,0.885233,0.004560,1.000000,4.800000,0.950000,-2.569648,-2.569648,-2.571846,0.009414,0.000000,0.003402,0.000000,0.001491,53,114
3.833725,-0.501371,1.300582,-2.437583,0.081644,0.002755,0.871259,0.884548,0.003648,1.000000,4.800000,0.950000,-2.437583,-2.437583,-2.451009,0.009641,0.000000,0.002606,0.000000,0.002755,54,115
3.889154,-0.498744,1.304109,-2.176867,0.085484,0.002921,0.871259,0.883024,0.001437,1.000000,4.800000,0.950000,-2.176867,-2.176867,-2.204281,0.010327,0.000000,0.000770,0.000000,0.002921,55,117
3.944813,-0.495850,1.307680,-2.092625,0.089210,0.001655,0.871259,0.882667,0.001296,1.000000,4.800000,0.950000,-2.092625,-2.092625,-2.103791,0.010112,0.000000,0.000492,0.000000,0.001655,57,118
4.000324,-0.493329,1.310370,-2.288301,0.092711,0.000692,0.871259,0.883780,0.003440,1.000000,4.800000,0.950000,-2.288301,-2.288301,-2.269850,0.009081,0.000000,0.002268,0.000000,0.000692,58,120
4.055922,-0.490065,1.313327,-2.882497,0.096208,0.001448,0.871259,0.886891,0.007027,1.000000,4.800000,0.950000,-2.882497,-2.882497,-2.821232,0.008605,0.000000,0.005367,0.000000,0.001448,60,121
4.111719,-0.487704,1.315943,-3.004312,0.099557,0.003986,0.871259,0.887598,0.007365,1.000000,4.800000,0.950000,-3.004312,-3.004312,-2.986004,0.008973,0.000000,0.005808,0.000000,0.003986,61,122
4.167070,-0.485819,1.318648,-2.705054,0.102764,0.005603,0.871259,0.885993,0.005162,1.000000,4.800000,0.950000,-2.705054,-2.705054,-2.733149,0.009572,0.000000,0.004026,0.000000,0.005603,62,123
4.222582,-0.484359,1.321490,-1.992111,0.105843,0.004987,0.871259,0.882117,0.001490,1.000000,4.800000,0.950000,-1.992111,-1.992111,-2.066215,0.009367,0.000000,0.001019,0.000000,0.004987,63,124
4.278102,-0.481779,1.324598,-1.965384,0.109051,0.002463,0.871259,0.881858,0.001734,1.000000,4.800000,0.950000,-1.965384,-1.965384,-1.975467,0.008865,0.000000,0.001061,0.000000,0.002463,64,126
4.333691,-0.479096,1.327513,-2.141404,0.112361,0.001097,0.871259,0.882867,0.001781,1.000000,4.800000,0.950000,-2.141404,-2.141404,-2.124810,0.009827,0.000000,0.000864,0.000000,0.001097,66,127
4.389219,-0.474384,1.332638,-2.446938,0.116478,0.000676,0.871259,0.884592,0.002129,1.000000,4.800000,0.950000,-2.446938,-2.446938,-2.414725,0.011204,0.000000,0.000947,0.000000,0.000676,68,129
4.444783,-0.469130,1.338858,-2.462220,0.121540,0.000753,0.871259,0.884613,0.001928,1.000000,4.800000,0.950000,-2.462220,-2.462220,-2.457471,0.011426,0.000000,0.000941,0.000000,0.000753,71,132
4.500322,-0.464176,1.344600,-2.555415,0.127214,0.000883,0.871259,0.885013,0.001953,1.000000,4.800000,0.950000,-2.555415,-2.555415,-2.545620,0.011801,0.000000,0.001008,0.000000,0.000883,73,135
4.555958,-0.461036,1.348366,-2.533073,0.132693,0.000985,0.871259,0.885034,0.002734,1.000000,4.800000,0.950000,-2.533073,-2.533073,-2.534328,0.011041,0.000000,0.001676,0.000000,0.000985,75,137
4.611481,-0.457994,1.351974,-2.537494,0.137982,0.001424,0.871259,0.884962,0.003167,1.000000,4.800000,0.950000,-2.537494,-2.537494,-2.537177,0.010536,0.000000,0.002169,0.000000,0.001424,76,138
4.666956,-0.454890,1.355611,-2.571291,0.143140,0.001964,0.871259,0.885054,0.002771,1.000000,4.800000,0.950000,-2.571291,-2.571291,-2.567879,0.011024,0.000000,0.001853,0.000000,0.001964,78,140
4.722519,-0.451349,1.359832,-2.562486,0.148367,0.002008,0.871259,0.884971,0.002523,1.000000,4.800000,0.950000,-2.562486,-2.562486,-2.563025,0.011189,0.000000,0.001673,0.000000,0.002008,80,142
4.778171,-0.447800,1.364483,-2.283930,0.153705,0.001814,0.871259,0.883470,0.001062,1.000000,4.800000,0.950000,-2.283930,-2.283930,-2.311839,0.011149,0.000000,0.000505,0.000000,0.001814,82,144
4.833593,-0.442335,1.371324,-2.060431,0.159771,0.000983,0.871259,0.882261,0.000330,1.000000,4.800000,0.950000,-2.060431,-2.060431,-2.085572,0.010672,0.000000,-0.000127,0.000000,0.000983,85,147
4.889217,-0.436294,1.378817,-1.858137,0.166473,0.000141,0.871259,0.881214,0.000301,1.000000,4.800000,0.950000,-1.858137,-1.858137,-1.880880,0.009654,0.000000,-0.000143,0.000000,0.000141,88,150
4.944802,-0.430648,1.385682,-1.758110,0.173358,-0.000203,0.871259,0.880672,0.000192,1.000000,4.800000,0.950000,-1.758110,-1.758110,-1.770387,0.009221,0.000000,-0.000262,0.000000,-0.000203,91,153
5.000226,-0.426240,1.391082,-1.653529,0.179883,-0.000309,0.871259,0.880158,-0.000153,1.000000,4.800000,0.950000,-1.653529,-1.653529,-1.665214,0.009053,0.000000,-0.000607,0.000000,-0.000309,93,155
5.055788,-0.420948,1.397417,-1.623685,0.186271,-0.000511,0.871259,0.879963,-0.000604,1.000000,4.800000,0.950000,-1.623685,-1.623685,-1.627838,0.009308,0.000000,-0.001029,0.000000,-0.000511,96,158
5.111369,-0.415622,1.403938,-1.501244,0.192452,-0.000866,0.871259,0.879282,-0.002322,1.000000,4.800000,0.950000,-1.501244,-1.501244,-1.513903,0.010345,0.000000,-0.002561,0.000000,-0.000866,99,161
5.166907,-0.410562,1.410104,-1.402611,0.197718,-0.001964,0.871259,0.878714,-0.003710,1.000000,4.800000,0.950000,-1.402611,-1.402611,-1.413740,0.011165,0.000000,-0.003820,0.000000,-0.001964,101,164
5.222609,-0.405591,1.416070,-1.364646,0.201667,-0.003315,0.871259,0.878581,-0.004418,1.000000,4.800000,0.950000,-1.364646,-1.364646,-1.369555,0.011740,0.000000,-0.004579,0.000000,-0.003315,104,166
5.277989,-0.400226,1.422434,-1.371578,0.204629,-0.004354,0.871259,0.878591,-0.004713,1.000000,4.800000,0.950000,-1.371578,-1.371578,-1.371375,0.012045,0.000000,-0.004860,0.000000,-0.004354,107,169
5.333560,-0.394801,1.428706,-1.484341,0.206850,-0.004874,0.871259,0.879164,-0.001162,1.000000,4.800000,0.950000,-1.484341,-1.484341,-1.473044,0.009067,0.000000,-0.001543,0.000000,-0.004874,109,172
5.389205,-0.386259,1.439200,-1.263710,0.208517,-0.002962,0.871259,0.878044,0.001073,1.000000,4.800000,0.950000,-1.263710,-1.263710,-1.284643,0.005713,0.000000,0.000739,0.000000,-0.002962,114,177
5.444779,-0.376732,1.451321,-0.748788,0.209766,-0.000328,0.871259,0.875224,-0.000421,1.000000,4.800000,0.950000,-0.748788,-0.748788,-0.802374,0.004387,0.000000,-0.000316,0.000000,-0.000328,119,182
5.500341,-0.368320,1.462177,-0.195322,0.210703,0.000219,0.871259,0.872303,-0.004703,1.000000,4.800000,0.950000,-0.195322,-0.195322,-0.256027,0.005747,0.000000,-0.004230,0.000000,0.000219,124,186
5.555948,-0.362372,1.469104,-0.286135,0.211406,-0.002363,0.871259,0.872789,-0.006455,1.000000,4.800000,0.950000,-0.286135,-0.286135,-0.283124,0.007985,0.000000,-0.006227,0.000000,-0.002363,127,189
5.611549,-0.355662,1.476703,-0.527497,0.211933,-0.005233,0.871259,0.874052,-0.005952,1.000000,4.800000,0.950000,-0.527497,-0.527497,-0.503059,0.008745,0.000000,-0.005893,0.000000,-0.005233,130,193
5.666918,-0.348840,1.484653,-0.628829,0.212329,-0.006217,0.871259,0.874615,-0.004637,1.000000,4.800000,0.950000,-0.628829,-0.628829,-0.616252,0.007994,0.000000,-0.004636,0.000000,-0.006217,134,196
5.722580,-0.342457,1.492814,-0.257873,0.212625,-0.005465,0.871259,0.872623,-0.004237,1.000000,4.800000,0.950000,-0.257873,-0.257873,-0.293711,0.005601,0.000000,-0.003912,0.000000,-0.005465,137,200
5.778132,-0.336915,1.500248,0.287865,0.212848,-0.004370,0.871259,0.869734,-0.004922,1.000000,4.800000,0.950000,0.287865,0.287865,0.229707,0.003396,0.000000,-0.004329,0.000000,-0.004370,140,203
5.833667,-0.328369,1.510984,0.661717,0.213014,-0.004121,0.871259,0.867721,-0.007892,1.000000,4.800000,0.950000,0.661717,0.661717,0.618516,0.004354,0.000000,-0.007105,0.000000,-0.004121,145,207
5.889065,-0.318168,1.523225,0.738079,0.213140,-0.005870,0.871259,0.867356,-0.008354,1.000000,4.800000,0.950000,0.738079,0.738079,0.726123,0.004451,0.000000,-0.007714,0.000000,-0.005870,150,213
5.944688,-0.308830,1.534597,0.914742,0.213233,-0.007344,0.871259,0.866429,-0.008545,1.000000,4.800000,0.950000,0.914742,0.914742,0.895880,0.003715,0.000000,-0.007830,0.000000,-0.007344,155,218
6.000340,-0.302628,1.542711,1.394299,0.213304,-0.007941,0.871259,0.863850,-0.009330,1.000000,4.800000,0.950000,1.394299,1.394299,1.344457,0.001921,0.000000,-0.008279,0.000000,-0.007941,158,221
6.055847,-0.296100,1.551185,1.854820,0.213357,-0.008267,0.871259,0.861314,-0.010640,1.000000,4.800000,0.950000,1.854820,1.854820,1.803784,0.000695,0.000000,-0.009319,0.000000,-0.008267,162,224
6.111464,-0.289363,1.559254,1.895582,0.213396,-0.008970,0.871259,0.861176,-0.011382,1.000000,4.800000,0.950000,1.895582,1.895582,1.886402,0.001299,0.000000,-0.010289,0.000000,-0.008970,165,228
6.166913,-0.282366,1.567193,1.654165,0.213426,-0.009911,0.871259,0.862385,-0.011111,1.000000,4.800000,0.950000,1.654165,1.654165,1.677389,0.002238,0.000000,-0.010177,0.000000,-0.009911,169,231
6.222385,-0.274895,1.575560,1.324405,0.213448,-0.010265,0.871259,0.864184,-0.008476,1.000000,4.800000,0.950000,1.324405,1.324405,1.359704,0.001401,0.000000,-0.007858,0.000000,-0.010265,173,235
6.278189,-0.267960,1.584164,1.558479,0.213465,-0.008877,0.871259,0.862976,-0.007141,1.000000,4.800000,0.950000,1.558479,1.558479,1.538601,-0.001142,0.000000,-0.006301,0.000000,-0.008877,176,239
6.333565,-0.262271,1.591910,2.192836,0.213477,-0.007036,0.871259,0.859568,-0.008064,1.000000,4.800000,0.950000,2.192836,2.192836,2.127412,-0.003627,0.000000,-0.006766,0.000000,-0.007036,179,242
6.389150,-0.253138,1.603531,2.686926,0.213487,-0.006493,0.871259,0.856952,-0.010420,1.000000,4.800000,0.950000,2.686926,2.686926,2.630975,-0.003887,0.000000,-0.008936,0.000000,-0.006493,184,247
6.444805,-0.242605,1.616575,3.026640,0.213494,-0.007863,0.871259,0.855248,-0.012127,1.000000,4.800000,0.950000,3.026640,3.026640,2.987073,-0.003884,0.000000,-0.010648,0.000000,-0.007863,190,253
6.500188,-0.233306,1.627886,3.194189,0.213499,-0.009825,0.871259,0.854123,-0.013898,1.000000,4.800000,0.950000,3.194189,3.194189,3.173478,-0.003238,0.000000,-0.012156,0.000000,-0.009825,195,257
6.555740,-0.227486,1.634932,3.278048,0.213503,-0.011635,0.871259,0.853939,-0.014290,1.000000,4.800000,0.950000,3.278048,3.278048,3.267591,-0.003030,0.000000,-0.012806,0.000000,-0.011635,198,261
6.611377,-0.220276,1.642995,2.952732,0.213506,-0.012716,0.871259,0.855507,-0.013014,1.000000,4.800000,0.950000,2.952732,2.952732,2.984218,-0.002738,0.000000,-0.011723,0.000000,-0.012716,202,264
6.667083,-0.212218,1.651716,2.402175,0.213508,-0.012334,0.871259,0.858453,-0.011739,1.000000,4.800000,0.950000,2.402175,2.402175,2.460380,-0.001067,0.000000,-0.010796,0.000000,-0.012334,205,268
6.722579,-0.203543,1.660454,1.390922,0.213510,-0.011325,0.871259,0.863833,-0.007496,1.000000,4.800000,0.950000,1.390922,1.390922,1.497868,0.000070,0.000000,-0.007257,0.000000,-0.011325,210,272
6.778185,-0.195607,1.668584,0.552965,0.213511,-0.008657,0.871259,0.868317,-0.002255,1.000000,4.800000,0.950000,0.552965,0.552965,0.647455,-0.000687,0.000000,-0.002456,0.000000,-0.008657,213,276
6.833573,-0.189403,1.675263,0.106431,0.213512,-0.004369,0.871259,0.870692,0.005347,1.000000,4.800000,0.950000,0.106431,0.106431,0.160533,-0.005913,0.000000,0.004847,0.000000,-0.004369,216,279
6.889218,-0.180771,1.685676,0.206258,0.213513,0.002083,0.871259,0.870170,0.007200,1.000000,4.800000,0.950000,0.206258,0.206258,0.201686,-0.008289,0.000000,0.006907,0.000000,0.002083,221,284
6.944821,-0.170506,1.698147,0.382389,0.213513,0.006328,0.871259,0.869227,0.006668,1.000000,4.800000,0.950000,0.382389,0.382389,0.364319,-0.008700,0.000000,0.006516,0.000000,0.006328,226,289
7.000203,-0.160832,1.709785,0.473394,0.213514,0.007307,0.871259,0.868742,0.005029,1.000000,4.800000,0.950000,0.473394,0.473394,0.462486,-0.007547,0.000000,0.004949,0.000000,0.007307,231,294
7.055873,-0.154375,1.716966,0.156363,0.213514,0.006085,0.871259,0.870425,0.005893,1.000000,4.800000,0.950000,0.156363,0.156363,0.186975,-0.006727,0.000000,0.005493,0.000000,0.006085,235,297
7.111440,-0.147584,1.724354,-0.282997,0.213514,0.005476,0.871259,0.872753,0.007493,1.000000,4.800000,0.950000,-0.282997,-0.282997,-0.236000,-0.005999,0.000000,0.006832,0.000000,0.005476,238,301
